pctile,inc3_mean,tax_mean,transfer_mean,pubpension_mean,hil_mean,hxit_mean,hxits_mean,hsscer_mean,taxrate_mean,countryyear
30,31197.21,9560.589,4614.253,2473.346,23581.72,9289.733,320.2538,270.8554,.3064333,dk00
31,31675.03,9744.364,4543.611,2277.622,24358.24,9469.083,327.5449,275.2818,.3076319,dk00
32,32117.81,9947.023,4000.144,2214.802,25374.07,9667.231,336.3851,279.7925,.3096931,dk00
33,32567.24,10038.72,4325.218,1901.029,25844.21,9758.531,345.3848,280.1855,.3082526,dk00
34,32976.58,10213.31,4761.66,1738.944,25960.1,9932.766,350.2793,280.543,.3097188,dk00
35,33385.85,10382.8,4147.841,1772.035,26953,10092.77,354.8706,290.0289,.31099,dk00
36,33758.18,10737.73,3870.399,1542.828,27859.56,10454.1,369.0758,283.6317,.3180734,dk00
37,34149.19,10867.26,4119.883,1794.037,27791.63,10574.91,371.432,292.3467,.3182268,dk00
38,34521.13,10885.18,3942.183,1800.805,28239.41,10601.54,376.8212,283.6412,.315322,dk00
39,34912.55,11109.08,3604.23,1968.034,28797.26,10815.8,386.0088,293.2824,.3181935,dk00
40,35297.2,11196.31,4070.797,1595.703,29139.28,10902.35,384.8881,293.9527,.3171997,dk00
41,35684.88,11503.28,3713.41,1821.497,29572.43,11206.81,391.3741,296.4614,.3223493,dk00
42,36064.66,11588.21,3507.767,1780.06,30279.9,11293.58,400.8463,294.6232,.3213143,dk00
43,36453.4,11827.06,3472.866,1711.725,30724.5,11525.66,406.1409,301.4042,.3244447,dk00
44,36822.94,11949.43,3460.668,1700.679,31067.78,11652.77,406.1763,296.6616,.324502,dk00
45,37212.29,12066.98,3067.159,1501.935,32020.5,11765.78,419.7159,301.1965,.3242748,dk00
46,37609.24,12255.6,3255.927,1281.545,32524.98,11951.76,425.3021,303.8383,.3258694,dk00
47,37987.49,12524.65,3232.493,1575.256,32506.86,12214.91,423.9413,309.7397,.3297056,dk00
48,38373.2,12645.02,3088.133,1485.361,33050.55,12336.08,431.4465,308.9331,.3295337,dk00
49,38767.39,12766.81,3202.492,1095.204,33917.44,12451.33,443.4178,315.4854,.3293101,dk00
50,39136.3,13075.2,2994.664,1243.106,34389.71,12762.1,450.178,313.1007,.334097,dk00
51,39544.8,13140.75,3483.652,1705.741,33821.18,12832.1,439.2422,308.6447,.3323031,dk00
52,39915.08,13271.84,3055.1,1162.104,34998.77,12961.8,456.5486,310.0415,.3324952,dk00
53,40293.33,13565.56,2707.843,1092.335,35839.04,13242.52,466.0815,323.0438,.3366602,dk00
54,40686.74,13535.72,3182.846,1706.226,35193.48,13218.66,454.2696,317.0636,.332678,dk00
55,41109.98,13839.08,2984.085,1396.862,36152.08,13516,464.6896,323.0804,.3366255,dk00
56,41523.04,13866.16,2654.078,1496.896,36720.82,13531.21,474.829,334.9426,.3339387,dk00
57,41936.63,14116.1,2962.992,1298.179,37014.38,13795.81,476.9145,320.2938,.3365961,dk00
58,42347.13,14315.02,2595.396,1302.717,37810.79,13986.21,491.6225,328.8159,.3380322,dk00
59,42769.75,14636.34,2551.173,1087.866,38335.24,14306.4,492.7246,329.9398,.3422137,dk00
60,43202.92,14831.61,2966.304,1230.786,38312.15,14498.1,492.7525,333.5103,.3432884,dk00
61,43634.61,15049.26,2837.905,1364.42,38815.45,14720.59,501.2394,328.6764,.3448892,dk00
62,44102.93,15299.83,2621.329,1701.448,38998.75,14971.92,501.1542,327.9076,.3469108,dk00
63,44549.55,15361.8,2899.048,1320.101,39696.19,15025.11,511.0362,336.6925,.3448282,dk00
64,44981.95,15635.54,2441.054,1334.248,40453.19,15304.17,517.6627,331.3677,.3475909,dk00
65,45426.45,15815.41,2621.679,1470.851,40676.95,15478.87,521.2437,336.5345,.3481446,dk00
66,45864.62,16113.08,2276.839,1157.556,41651.8,15763.76,532.1157,349.3193,.3513144,dk00
67,46333.39,16170.96,2538.231,1485.745,41416.49,15827.47,529.7975,343.4944,.3490116,dk00
68,46824.15,16433.92,2248.725,1365.598,42308.21,16085.37,537.1617,348.5498,.3509763,dk00
69,47354.47,16488.23,2469.174,1485.235,42578.63,16132.21,544.7272,356.0226,.3481932,dk00
70,47888.91,17135.09,2379.639,1320.952,43437.04,16790.52,551.0192,344.568,.3578193,dk00
71,48426.57,17184.71,2436.692,1218.791,43923.05,16839.53,560.0686,345.1755,.3548599,dk00
72,48972.12,17455.44,2013.518,1384.683,44737.41,17099.79,569.465,355.6412,.3564451,dk00
73,49545.49,17774.45,2344.29,993.7974,45406.06,17418.72,578.5626,355.7269,.3587551,dk00
74,50142.84,17991.27,1968.037,1170.556,46046.4,17641.23,587.2445,350.0406,.3587945,dk00
75,50728.57,18370.45,1979.479,1262.989,46715.94,18019.89,589.714,350.5601,.3621191,dk00
76,51357.54,18647.97,2311.632,1532.853,46395.77,18297.04,589.045,350.9274,.3631037,dk00
77,51991.48,18808.73,1815.546,1275.493,47994.2,18453.36,604.1833,355.3671,.3617651,dk00
78,52646,19145.33,2053.938,980.8634,48676.05,18781.45,611.6046,363.8779,.3636647,dk00
79,53340.15,19441.65,1989.89,1617.358,48674.64,19078.16,607.8417,363.4922,.3644737,dk00
80,54048.33,19875.53,2068.667,1239.586,49530.82,19514.83,621.6147,360.7009,.3677291,dk00
81,54763.63,20093.03,2089.495,1559.84,49997.25,19729.63,624.3046,363.4016,.3669114,dk00
82,55470.63,20610.97,1762.569,1088.68,51501.06,20252.92,641.6358,358.05,.3715358,dk00
83,56259.57,21117.32,1897.057,849.5399,52444.18,20744.17,647.0306,373.1546,.3753577,dk00
84,57162.61,21487.27,1902.932,1291.351,52900.94,21120.5,658.626,366.7631,.3758783,dk00
85,58134.78,21940.89,1638.203,1053.985,54326.89,21572.75,672.4503,368.1323,.3774019,dk00
86,59120.04,22406.38,1610.437,1197.082,55025.06,22034.19,678.8217,372.1883,.3789809,dk00
87,60221.87,22983.35,1819.647,1712.052,55574.52,22618.02,680.5181,365.333,.3816366,dk00
88,61410.82,23648.76,1455.282,1158.209,57412.85,23279.26,700.5436,369.5025,.3850918,dk00
89,62711.34,24374.83,1770.483,1819.725,57619.25,24008.97,704.8577,365.8611,.3886492,dk00
90,64099.45,24782.9,1819.105,1651.76,59207.07,24412.88,718.4743,370.0192,.3866479,dk00
91,65612.63,25850.78,1714.355,1031.476,61282.42,25473.34,746.8631,377.4373,.3939942,dk00
92,67504.84,26942.32,1861.695,1326.217,62428.82,26570.94,753.3322,371.3811,.3990996,dk00
93,69665.27,27979.41,1573.008,962.0043,65583.27,27603.65,781.1953,375.7557,.4016252,dk00
94,72032.35,29566.82,1445.941,1785.029,66770.74,29199.82,793.0646,366.9974,.4104402,dk00
95,74895.94,31123.74,1611.739,1163.334,70045.45,30756.06,825.8627,367.6794,.4155674,dk00
96,78458.66,32978.49,1257.623,892.6403,72986.16,32604.39,864.0554,374.1049,.4203108,dk00
97,83001.59,35605.76,1514.874,1251.396,76913.21,35236.81,893.2026,368.9499,.4289444,dk00
98,89555.52,38759.74,1290.977,1352.383,83158.61,38383.04,948.0596,376.6985,.4327017,dk00
99,101633.9,45923.5,1248.042,1542.591,92836.11,45558.53,1048.296,364.9757,.4516215,dk00
100,171362.1,81641.56,1274.619,2129.177,132245.8,81294.98,1410.295,346.5898,.4756199,dk00
1,5240.155,872.72,3700.357,190.5419,1462.51,761.7432,7.942401,110.9769,.2580373,dk04
2,10108.73,1705.912,6111.618,443.2876,3318.033,1543.899,14.03769,162.0126,.1675809,dk04
3,12605.23,2390.285,7791.498,432.6863,4179.877,2244.008,15.50784,146.2768,.18969,dk04
4,14082.07,2847.386,9873.23,935.5382,3137.642,2737.104,11.40983,110.2827,.2020844,dk04
5,15207.21,3166.563,10338.46,575.2693,4097.167,3038.768,14.75936,127.7944,.2082365,dk04
6,16303.18,3447.187,10206.56,1009.542,4953.851,3307.538,17.66601,139.6494,.2113881,dk04
7,17274.33,3803.102,10732.69,1233.838,5110.971,3666.422,18.60135,136.6805,.2201423,dk04
8,18081.44,4089.307,10918.59,1402.391,5556.992,3951.117,22.12548,138.1894,.226164,dk04
9,18812.39,4221.26,9874.469,2858.412,5868.205,4090.143,20.92709,131.117,.2244025,dk04
10,19543,4485.931,9341.511,2946.792,7025.641,4335.8,24.9355,150.1302,.2295912,dk04
11,20247.12,4788.488,9105.788,2828.301,8051.965,4624.362,29.11888,164.1255,.2364577,dk04
12,20943.21,4993.154,8663.621,3403.383,8582.165,4825.769,30.79695,167.3858,.2383988,dk04
13,21591.83,5121.765,8999.476,3600.68,8732.822,4952.85,29.23591,168.9149,.2372112,dk04
14,22222.43,5324.733,8314.896,4293.912,9319.481,5163.38,33.53684,161.3537,.2396109,dk04
15,22835.59,5702.298,8505.23,3588.33,10438.47,5534.562,36.54033,167.7362,.2497087,dk04
16,23460.65,5830.99,8361.787,4273.238,10576.24,5654.641,38.05288,176.3491,.2485456,dk04
17,24073.02,6202.623,6780.392,5409.32,11558.15,6023.259,38.09011,179.3636,.2576427,dk04
18,24697.43,6559.811,7197.564,4122.583,13022,6371.254,44.80203,188.5568,.2655831,dk04
19,25315.65,6645.671,7002.971,3837.52,14185.44,6443.385,46.22244,202.2863,.2624953,dk04
20,25976.09,7041.342,6969.877,3253.461,15344.03,6832.882,51.43716,208.4592,.2710578,dk04
21,26600.36,7197.432,6460.28,3895.011,15918.63,6989.305,51.65181,208.127,.2705553,dk04
22,27185.31,7468.031,6185.858,3728.196,16893.15,7255.501,53.5826,212.5304,.2747008,dk04
23,27806.84,7742.199,6086.484,3807.255,17566.33,7524.6,55.80836,217.5997,.2784046,dk04
24,28403,7956.765,6493.479,2847.696,18683.96,7731.006,60.91579,225.7589,.2801375,dk04
25,28955.48,8157.519,5874.975,3538.754,19198.13,7923.419,62.74149,234.1,.2817263,dk04
26,29534.12,8339.754,5775.866,3439.083,19943.73,8106.509,65.57156,233.245,.2823821,dk04
27,30094.59,8513.777,6072.47,2749.165,20845.57,8277.282,68.36636,236.4956,.2829002,dk04
28,30644.58,8828.752,5825.485,2662.433,21698.37,8587.549,68.26225,241.2034,.2880886,dk04
29,31168.79,9080.49,5229.445,2836.681,22699.89,8834.24,71.72702,246.2504,.2913413,dk04
30,31667.11,9192.663,5539.608,2687.33,23005.11,8950.954,74.47983,241.7084,.2903122,dk04
31,32141.64,9486.676,5371.353,2194.749,24200.39,9238.973,76.66726,247.7025,.2951491,dk04
32,32645.1,9499.953,5728.622,1725.077,24744.77,9245.939,75.54807,254.0146,.2910025,dk04
33,33110.84,9837.545,5070.608,2024.822,25598.71,9586.245,81.07573,251.2999,.2971132,dk04
34,33535.34,10025.9,4745.874,2190.5,26116.72,9769.361,82.46594,256.5369,.298962,dk04
35,34002.83,10194.58,4845.811,1915.734,26670.78,9932.109,82.96951,262.471,.2998213,dk04
36,34440.86,10351.97,4901.627,1698.418,27422.13,10091.09,84.00044,260.889,.3005773,dk04
37,34875.02,10522.75,4388.179,2086.67,28083.45,10262.77,83.9976,259.9711,.3017337,dk04
38,35305.11,10632.11,4407.304,1751.643,28679.81,10365.43,87.6799,266.6801,.3011501,dk04
39,35720.4,10785.89,4453.809,1925.065,28889.69,10525.21,88.91833,260.6808,.3019417,dk04
40,36147.61,10974.42,4372.099,1628.572,29627.74,10710.66,88.27397,263.7535,.3036091,dk04
41,36550.9,11129.82,4561.449,1402.328,30173.09,10853.77,87.39207,276.0473,.3045082,dk04
42,36941.78,11409.84,3867.349,2207.279,30358.39,11148.17,86.45615,261.6687,.3088605,dk04
43,37348.86,11530.65,4008.072,1897.785,30927.74,11259,91.31364,271.6489,.3087299,dk04
44,37754.06,11695.25,3688.954,1504.036,32076.02,11412.9,91.91287,282.3503,.3097789,dk04
45,38159.32,11726.4,3692.723,1978.818,31950.56,11452.54,92.62945,273.8571,.3072936,dk04
46,38600.25,12008.33,3749.603,1581.571,32737.46,11732.13,91.21156,276.1957,.311101,dk04
47,39018.94,12200.52,3886.529,1928.532,32598.8,11920.32,92.47156,280.1954,.3126789,dk04
48,39446.36,12421.67,3699.16,1416.157,33768.07,12136.28,95.06262,285.3943,.3148956,dk04
49,39834.19,12457.76,3461.215,1145.003,34642.78,12175.88,96.74974,281.8799,.3127373,dk04
50,40227.48,12758.47,3746.663,1278.898,34613.35,12476.13,93.70532,282.3405,.3171567,dk04
51,40639.02,12814.5,3477.353,1707.983,34925.42,12532.59,95.61761,281.9073,.315331,dk04
52,41013.89,13006.8,3541.947,1573.384,35371.54,12721.75,99.89126,285.0507,.3171338,dk04
53,41421.82,13254.22,3378.546,1396.692,36028.89,12967.22,95.53251,287.0057,.319985,dk04
54,41806.89,13342.33,3432.951,1102.475,36698.32,13050.53,100.0272,291.7962,.3191462,dk04
55,42200.18,13446.69,3513.838,1690.201,36331.57,13150.98,97.79363,295.7046,.3186339,dk04
56,42590.58,13524.08,3330.733,1353.523,37224.68,13232.88,99.22189,291.198,.3175291,dk04
57,43016.93,13969.72,3334.237,1505.799,37604.91,13675.07,97.56067,294.6494,.3247477,dk04
58,43411.87,13941.05,3118.785,1522.222,38198.36,13642.38,102.3903,298.6704,.3211285,dk04
59,43834.67,14285.19,3235.128,1292.335,38706.16,13996.04,100.8759,289.1445,.3258822,dk04
60,44298.23,14337.85,3173.75,1421.828,39026.7,14035.5,101.3593,302.3501,.3236579,dk04
61,44756.3,14758.9,3246.89,1452.704,39357.46,14463.24,100.287,295.6642,.3297667,dk04
62,45196.34,14933.29,3225.983,1635.258,39614.45,14635.19,102.5556,298.0977,.3303833,dk04
63,45671.52,15013.96,3256.75,1314.348,40444.8,14705.15,104.0845,308.8103,.3287499,dk04
64,46189.7,15344.17,2994.283,1376.834,41141.47,15037.94,106.4261,306.2311,.3321901,dk04
65,46683.27,15464.65,2866.07,1230.378,41901.99,15154.32,107.4051,310.336,.3312659,dk04
66,47225.29,15676.62,2656.643,1751.244,42200.62,15368.59,107.4811,308.0308,.3319533,dk04
67,47731.8,15884.82,2677.107,1608.007,42738.23,15573.67,107.5019,311.1523,.3327985,dk04
68,48240.82,16225.85,2610.094,1386.534,43563.03,15903.12,111.4402,322.7328,.3363493,dk04
69,48760.05,16330.43,2838.456,1267.423,43899.51,16012.05,110.7898,318.3743,.3349212,dk04
70,49310.88,16685.57,2603.273,1107.64,44888.99,16377,107.9985,308.5644,.3383654,dk04
71,49893.09,16745.05,2551.859,1333.713,45065.09,16429.65,113.3841,315.4029,.3356192,dk04
72,50492.88,17090.69,2720.036,1571.025,45442.72,16773.12,113.8031,317.5658,.3384755,dk04
73,51081.35,17410.49,2790.106,1489.836,45917.26,17101.87,108.3656,308.62,.3408304,dk04
74,51692.82,17663.15,2483.179,1381.706,46915.92,17339.06,116.9107,324.0829,.3416973,dk04
75,52286.9,17847.7,2660.172,1581.146,46895.85,17528.75,108.8962,318.9463,.3413389,dk04
76,52912.8,18229.65,2179.911,1848.875,48039.4,17910,112.034,319.6547,.3445219,dk04
77,53576.89,18393.25,2343.248,1629.997,48634.81,18065.08,117.5781,328.1725,.3433082,dk04
78,54240.3,18976.81,2454.508,1907.101,48984.87,18654.08,113.2905,322.7316,.3498713,dk04
79,54945.49,19183.8,1943.815,1338.005,50788.89,18853.94,117.8733,329.8634,.3491413,dk04
80,55705.5,19468.12,2029.698,1551.067,51198.32,19130.56,120.9539,337.5652,.3494657,dk04
81,56534.45,20035.08,2016.017,1263.006,51978.73,19706.03,117.1911,329.052,.3543755,dk04
82,57340.88,20225.55,2271.83,1290.283,52647.78,19897.93,116.6277,327.6222,.352722,dk04
83,58133.76,20942.72,2022.067,1130.434,53983.21,20619.04,115.8794,323.6855,.3602511,dk04
84,58980.18,21093.75,1768.386,1191.885,54935.27,20770.85,118.3424,322.8977,.357632,dk04
85,59930.56,21609.36,2250.994,1237.302,55149.86,21280.64,122.6335,328.7204,.3605718,dk04
86,60965.54,22099.97,1924.023,1438.747,56532.2,21765.68,120.3922,334.2933,.3624862,dk04
87,62053.88,22601.82,2233.212,1208.67,57404.4,22269.93,120.1169,331.8911,.3642341,dk04
88,63262.13,23512.36,1919.394,1405.367,58871.61,23187.26,117.999,325.0955,.3716653,dk04
89,64564.02,23913.91,1890.207,1069.352,59802.66,23581.38,121.0118,332.5305,.3703961,dk04
90,65948.68,24651.6,1795.025,1138.165,61665.64,24311.62,123.849,339.9786,.37379,dk04
91,67453.24,25262.84,1871.486,1695.444,62196.64,24923.48,125.0809,339.3593,.3744993,dk04
92,69273.34,26440.83,1851.56,1783.73,64123.54,26107.04,118.1439,333.7978,.3816564,dk04
93,71297.21,27379.11,1618.25,884.1205,66731.86,27044.36,124.0782,334.7505,.3839973,dk04
94,73640.28,28712.77,2012.974,1156.657,68747.84,28376.34,125.3999,336.4265,.3898702,dk04
95,76406.89,29546.5,1668.612,1617.435,70750.2,29208.27,124.2721,338.223,.3866772,dk04
96,79873.05,32350.08,1489.183,1355.732,74638.38,32014.82,123.6386,335.2565,.4049774,dk04
97,84889.8,34446.45,1697.062,1251.772,78070.38,34110.56,122.4231,335.8816,.405711,dk04
98,91957.78,38522.76,1441.357,1342.032,85397.66,38186.65,118.6656,336.1093,.4188005,dk04
99,105226.1,45867.76,1521.36,1328.684,97003.17,45538.88,113.8074,328.8833,.4358536,dk04
100,172487.5,76566.32,1964.677,1931.96,145294.5,76246.91,106.916,319.4037,.4504699,dk04
1,4390.584,881.2974,2680.883,175.3201,1438.63,762.0817,657.0537,119.2157,3.354266,dk07
2,9859.897,1761.269,5650.026,425.8192,3482.915,1598.188,1031.828,163.0806,.1775746,dk07
3,12703.3,2496.61,7166.969,547.1084,4710.094,2331.724,1138.439,164.8866,.1963115,dk07
4,14344.26,2993.116,9418.072,456.885,4205.216,2854.722,976.592,138.3941,.208493,dk07
5,15551.61,3242.539,9588.304,759.7454,4984.156,3094.874,1081.932,147.6649,.2084694,dk07
6,16700.03,3664.244,10018.31,1181.44,5218.041,3519.405,1087.566,144.8384,.2193365,dk07
7,17719.04,4018.238,9808.719,1335.763,6305.643,3851.018,1277.662,167.2193,.2267277,dk07
8,18636.95,4401.661,8969.782,2006.806,7383.196,4236.264,1355.286,165.3969,.2360457,dk07
9,19507.55,4685.663,8682.365,2245.228,8257.216,4512.469,1461.821,173.1945,.240102,dk07
10,20393.67,4896.882,7826.851,2467.953,9750.324,4709.092,1648.876,187.7908,.2400809,dk07
11,21249.22,5229.806,7860.806,2449.957,10608.61,5040.705,1723.603,189.1016,.2460981,dk07
12,22015.64,5520.714,7374.359,3231.225,11085.54,5340.274,1721.68,180.4393,.2507822,dk07
13,22750.96,5768.325,7915.413,4075.441,10396.6,5590.404,1654.914,177.9212,.2535247,dk07
14,23463.06,5992.249,6945.914,4094.553,12055.77,5812.567,1795.795,179.682,.2553721,dk07
15,24155.55,6216.853,6450.835,5474.196,11878.21,6037.589,1779.655,179.2637,.2573498,dk07
16,24815.22,6639.033,5990.795,4019.348,14368.93,6434.649,2095.137,204.3842,.2675723,dk07
17,25501.46,7117.791,6104.384,3545.4,15333.11,6896.773,2249.229,221.0174,.2790931,dk07
18,26204.42,7266.555,5706.851,3636.058,16364.44,7049.689,2312.523,216.8651,.2772872,dk07
19,26883.03,7501.098,5623.89,3420.164,17296.32,7275.282,2428.409,225.8164,.2790134,dk07
20,27575.06,7727.24,5522.407,3789.598,17661.61,7502.713,2450.339,224.5273,.2802424,dk07
21,28230.64,7956.564,5652.625,3275.93,18853.4,7729.139,2560.501,227.4258,.2818308,dk07
22,28879.46,8310.583,5690.874,2915.363,19765.17,8083.915,2629.936,226.6678,.2877559,dk07
23,29479.24,8373.533,5771.638,3337.932,19935.66,8140.348,2673.729,233.1853,.2840833,dk07
24,30079.89,8774.527,5417.829,2668.739,21485.79,8527.689,2860.905,246.8377,.2916901,dk07
25,30654.65,8978.687,5129.847,2364.336,22677.44,8725.361,2986.253,253.3252,.2928902,dk07
26,31241.96,9162.795,5120.12,2375.782,23126.14,8905.753,3039.349,257.0428,.2932846,dk07
27,31850.47,9490.42,5026.726,2561.046,23717.23,9232.615,3090.162,257.8049,.2979461,dk07
28,32386.96,9723.74,4638.774,1755.704,25458.46,9459.746,3258.096,263.9941,.3002296,dk07
29,32944.93,9826.661,4418.979,1773.817,26243.08,9571.592,3279.574,255.0695,.2982667,dk07
30,33555.68,10205.3,4182.335,1923.353,26955.72,9935.471,3404.897,269.8342,.3041346,dk07
31,34119.27,10388.7,4349.974,2151.609,27131.4,10122.24,3403.339,266.4596,.3044762,dk07
32,34628.96,10455.55,4577.761,2176.771,27312.79,10185.53,3434.343,270.0242,.3019329,dk07
33,35119.29,10707.56,4230.065,2225.908,28004.58,10428,3533.814,279.5622,.3048898,dk07
34,35593.16,10916.11,3863.444,2010.019,29145.17,10644.91,3586.363,271.1981,.3066944,dk07
35,36066.94,11167.02,3972.254,2045.034,29456.54,10901.99,3582.741,265.0312,.3096185,dk07
36,36518.26,11262.67,3859.954,1778.066,30315.28,10984.09,3714.088,278.5718,.3084044,dk07
37,36995.75,11549.83,3494.373,1549.06,31315.02,11273.17,3785.233,276.6624,.3121934,dk07
38,37455.7,11794.71,3814.736,1540.112,31487.61,11516.37,3806.792,278.3379,.3149011,dk07
39,37888.41,11914.64,3352.816,1613.325,32235.4,11633.77,3878.342,280.8723,.3144642,dk07
40,38319.12,12024.34,3454.818,1585.996,32538.01,11743.65,3901.746,280.6985,.3137942,dk07
41,38731.26,12192.95,3019.055,1373.679,33616.93,11901.98,4035.584,290.9703,.3148094,dk07
42,39169.32,12531.16,3095.61,1292.848,34068.03,12241.92,4063.687,289.2445,.3199247,dk07
43,39590.21,12994.46,3241.473,1621.358,34006.3,12711.78,4028.351,282.6744,.3282725,dk07
44,40018.23,12758.87,3056.949,1396.68,34927.79,12465.95,4149.456,292.9162,.3188252,dk07
45,40447.03,12927.39,3199.844,1499.63,35013.02,12633.59,4160.341,293.7951,.3196136,dk07
46,40894.24,13163.6,2946.406,1457.018,35893.75,12874.53,4208.92,289.0663,.3218868,dk07
47,41313.88,13322.68,3118.61,1670.663,35849.47,13037.71,4186.401,284.9646,.3224657,dk07
48,41758.24,13297.04,2935.538,1606.354,36360.23,12991.98,4320.236,305.0598,.3184248,dk07
49,42194.88,13696.67,3090.709,1570.332,36895.86,13401.24,4318.543,295.4323,.3246021,dk07
50,42603.57,13792.45,3019.028,1618.744,37119.96,13489.96,4369.144,302.494,.3237351,dk07
51,42973.73,14134.55,2922.926,1056.769,38294,13841.71,4418.415,292.8433,.3289167,dk07
52,43402.29,14233.67,2663.203,1782.842,38167.39,13938.77,4416.638,294.8967,.3279405,dk07
53,43841.88,14465.82,2808.35,1282.755,39080.73,14158.92,4546.395,306.9011,.3299539,dk07
54,44267.37,14572.75,2752.918,2212.048,38513.23,14273.34,4466.328,299.4082,.3291997,dk07
55,44694.36,14790.09,2459.039,1497.469,39877.08,14482.6,4612.833,307.4911,.3309154,dk07
56,45142.88,14914.19,2600.128,1556.048,40026.23,14602.78,4642.889,311.4085,.3303717,dk07
57,45611.06,15132.6,2413.438,1595.444,40824.93,14820.2,4711.356,312.3964,.3317669,dk07
58,46052.41,15305.23,2557.706,1603.747,40939.12,14999.84,4688.088,305.3929,.3323417,dk07
59,46513.5,15506.63,2501.263,934.6493,42174.31,15189.83,4839.689,316.8018,.3333912,dk07
60,46989.91,15717.96,2259.412,1173.347,42444.13,15399.96,4866.794,317.9947,.3344997,dk07
61,47461.01,16134.67,2248.696,1235.808,43093.64,15821.98,4894.186,312.6846,.3399509,dk07
62,47924.96,16199.92,2588.511,1567.669,42924.08,15888.83,4873.215,311.0838,.3380247,dk07
63,48394.55,16542.46,2457.337,1244.417,43823.58,16223.69,4980.717,318.7657,.3418282,dk07
